PlayerId,PA,K%,BB%,ISO,wRC+,Age,WAR,success
3735,200,0.26419999996,0.1061199999,0.22054545495,143.83420144256291,24.89,0.0535576495509643,0
3751,200,0.16,0.076,0.200873363,149.1094214432426,22.0,-1.0656115364294747,0
3767,200,0.16322742435,0.07483277565,0.206189631725,143.9137280318757,24.0,-0.67829970444796,0
3789,200,0.157894736,0.06882591,0.074561404,43.39269618153281,25.0,-0.8729301550375563,0
3790,200,0.16356107600000003,0.064182194,0.159453303,87.27220139552648,24.0,1.3223709061715676,0
3812,200,0.184615384,0.061538461,0.076595745,81.7775769051338,22.0,-0.1109478096908992,0
3814,200,0.167229729,0.087837837,0.11428571500000001,89.93263041379747,26.0,0.0232781465966881,0
3817,200,0.11888043444999999,0.039032607914999996,0.118125,82.57327330382246,22.945,0.0546671456886367,0
3821,200,0.22022471900000004,0.069662921,0.206812652,96.65597024679047,24.0,-0.3896901011354019,0
3837,200,0.245327102,0.130841121,0.217270195,122.1830531129248,26.0,-0.0550170652783865,0
3868,200,0.17444219,0.066937119,0.073991032,67.37469538152511,22.0,-0.2400023903547861,0
3870,200,0.14939759,0.074698795,0.161725068,121.43708015244626,24.0,-0.0398214256371863,0
3878,200,0.1122168282,0.0726860833,0.09156045757999999,65.73855843172865,25.14,8.662948877859792,1
3892,200,0.156819126345,0.061444905820000006,0.14298522836500002,61.13308381809024,22.605,20.468193163981464,1
3893,200,0.16734042458499998,0.09093085022,0.177953216055,117.29668133413608,25.895,-0.2503346861286459,0
3900,200,0.153638814,0.056603773,0.076696165,61.29512155055977,23.0,0.1202891866004126,0
3909,200,0.150278293,0.057513914,0.111776448,77.83450486945908,25.0,-1.7000918097857742,0
3913,200,0.08664259899999999,0.155234657,0.08071748900000002,137.760344503147,26.0,1.4335001043860238,0
3917,200,0.214876033,0.030303029999999998,0.218658892,111.61216652561382,21.0,0.5902101620734705,0
3919,200,0.157977527285,0.05735954987,0.09256829363499999,37.589272577787185,23.675,-0.8152072574963334,0
3972,200,0.14533962242,0.09037735802,0.15458656648000002,114.48419956465601,25.11,-0.4427859069063852,0
3978,200,0.158671586,0.051660516,0.187755102,114.26050613093304,24.0,4.750958613939343,0
4003,200,0.257839721,0.069686411,0.122605364,63.66811940718025,24.0,-0.1223800346672382,0
4006,200,0.14244186,0.116279069,0.211805555,99.65429010147554,24.0,0.4918798060389979,0
4016,200,0.205741626,0.09090909,0.308108108,97.7301461500329,23.0,0.299500143538065,0
4034,200,0.29614062492,0.115093749915,0.18824175801999998,112.20161695944755,22.885,-0.0951904921267223,0
4054,200,0.15054726358,0.07507462676,0.08087720770000001,102.78937401525862,23.0,4.539538999618445,0
